name,region,indicator,month,value
Timphisini,Hhohho,tmax,Dec 25,28.446
Timphisini,Hhohho,tmax,Jan 26,28.444
Timphisini,Hhohho,tmax,Feb 26,28.442
Timphisini,Hhohho,tmax,Mar 26,28.44
Timphisini,Hhohho,tmax,Apr 26,27.6
Timphisini,Hhohho,tmax,May 26,32.602
Timphisini,Hhohho,tmin,Jun 25,11.194
Timphisini,Hhohho,tmin,Jul 25,11.192
Timphisini,Hhohho,tmin,Aug 25,11.19
Timphisini,Hhohho,tmin,Sep 25,11.188
Timphisini,Hhohho,tmin,Oct 25,11.186
Timphisini,Hhohho,tmin,Nov 25,16.184
Timphisini,Hhohho,tmin,Dec 25,16.182
Timphisini,Hhohho,tmin,Jan 26,16.18
Timphisini,Hhohho,tmin,Feb 26,16.178
Timphisini,Hhohho,tmin,Mar 26,16.176
Timphisini,Hhohho,tmin,Apr 26,15.312
Timphisini,Hhohho,tmin,May 26,10.314
Timphisini,Hhohho,spi3,Jun 25,0.077
Timphisini,Hhohho,spi3,Jul 25,0.04
Timphisini,Hhohho,spi3,Aug 25,0.003
Timphisini,Hhohho,spi3,Sep 25,-0.034
Timphisini,Hhohho,spi3,Oct 25,-0.07
Timphisini,Hhohho,spi3,Nov 25,-0.107
Timphisini,Hhohho,spi3,Dec 25,-0.144
Timphisini,Hhohho,spi3,Jan 26,-0.181
Timphisini,Hhohho,spi3,Feb 26,-0.218
Timphisini,Hhohho,spi3,Mar 26,-0.255
Timphisini,Hhohho,spi3,Apr 26,-0.476
Timphisini,Hhohho,spi3,May 26,-0.512
Timphisini,Hhohho,iks_submissions,Jun 25,4
Timphisini,Hhohho,iks_submissions,Jul 25,5
Timphisini,Hhohho,iks_submissions,Aug 25,5
Timphisini,Hhohho,iks_submissions,Sep 25,6
Timphisini,Hhohho,iks_submissions,Oct 25,6
Timphisini,Hhohho,iks_submissions,Nov 25,7
Timphisini,Hhohho,iks_submissions,Dec 25,7
Timphisini,Hhohho,iks_submissions,Jan 26,8
Timphisini,Hhohho,iks_submissions,Feb 26,8
Timphisini,Hhohho,iks_submissions,Mar 26,9
Timphisini,Hhohho,iks_submissions,Apr 26,8
Timphisini,Hhohho,iks_submissions,May 26,9
Timphisini,Hhohho,iks_drought,Jun 25,3
Timphisini,Hhohho,iks_drought,Jul 25,3
Timphisini,Hhohho,iks_drought,Aug 25,3
Timphisini,Hhohho,iks_drought,Sep 25,4
Timphisini,Hhohho,iks_drought,Oct 25,4
Timphisini,Hhohho,iks_drought,Nov 25,4
Timphisini,Hhohho,iks_drought,Dec 25,4
Timphisini,Hhohho,iks_drought,Jan 26,4
Timphisini,Hhohho,iks_drought,Feb 26,5
Timphisini,Hhohho,iks_drought,Mar 26,5
Timphisini,Hhohho,iks_drought,Apr 26,4
Timphisini,Hhohho,iks_drought,May 26,4
Mpolonjeni,Lubombo,chirps,Jun 25,12.642
Mpolonjeni,Lubombo,chirps,Jul 25,12.628
Mpolonjeni,Lubombo,chirps,Aug 25,12.614
Mpolonjeni,Lubombo,chirps,Sep 25,12.6
Mpolonjeni,Lubombo,chirps,Oct 25,12.586
Mpolonjeni,Lubombo,chirps,Nov 25,61.92
Mpolonjeni,Lubombo,chirps,Dec 25,61.88
Mpolonjeni,Lubombo,chirps,Jan 26,61.84
Mpolonjeni,Lubombo,chirps,Feb 26,61.8
Mpolonjeni,Lubombo,chirps,Mar 26,61.76
Mpolonjeni,Lubombo,chirps,Apr 26,47.84
Mpolonjeni,Lubombo,chirps,May 26,7.658
Mpolonjeni,Lubombo,ndvi,Jun 25,0.328
Mpolonjeni,Lubombo,ndvi,Jul 25,0.328
Mpolonjeni,Lubombo,ndvi,Aug 25,0.328
Mpolonjeni,Lubombo,ndvi,Sep 25,0.328
Mpolonjeni,Lubombo,ndvi,Oct 25,0.328
Mpolonjeni,Lubombo,ndvi,Nov 25,0.568
Mpolonjeni,Lubombo,ndvi,Dec 25,0.568
Mpolonjeni,Lubombo,ndvi,Jan 26,0.568
Mpolonjeni,Lubombo,ndvi,Feb 26,0.568
Mpolonjeni,Lubombo,ndvi,Mar 26,0.567
Mpolonjeni,Lubombo,ndvi,Apr 26,0.471
Mpolonjeni,Lubombo,ndvi,May 26,0.231
Mpolonjeni,Lubombo,lst,Jun 25,33.237
Mpolonjeni,Lubombo,lst,Jul 25,33.24
Mpolonjeni,Lubombo,lst,Aug 25,33.243
Mpolonjeni,Lubombo,lst,Sep 25,33.246
Mpolonjeni,Lubombo,lst,Oct 25,33.249
Mpolonjeni,Lubombo,lst,Nov 25,27.252
Mpolonjeni,Lubombo,lst,Dec 25,27.255
Mpolonjeni,Lubombo,lst,Jan 26,27.258
Mpolonjeni,Lubombo,lst,Feb 26,27.261
Mpolonjeni,Lubombo,lst,Mar 26,27.264
Mpolonjeni,Lubombo,lst,Apr 26,26.688
Mpolonjeni,Lubombo,lst,May 26,32.685
Mpolonjeni,Lubombo,smap,Jun 25,0.086
Mpolonjeni,Lubombo,smap,Jul 25,0.086
Mpolonjeni,Lubombo,smap,Aug 25,0.086
Mpolonjeni,Lubombo,smap,Sep 25,0.086
Mpolonjeni,Lubombo,smap,Oct 25,0.086
Mpolonjeni,Lubombo,smap,Nov 25,0.256
Mpolonjeni,Lubombo,smap,Dec 25,0.256
Mpolonjeni,Lubombo,smap,Jan 26,0.256
Mpolonjeni,Lubombo,smap,Feb 26,0.256
Mpolonjeni,Lubombo,smap,Mar 26,0.256
Mpolonjeni,Lubombo,smap,Apr 26,0.238
Mpolonjeni,Lubombo,smap,May 26,0.068
Mpolonjeni,Lubombo,precip_station,Jun 25,11.174
Mpolonjeni,Lubombo,precip_station,Jul 25,11.189
Mpolonjeni,Lubombo,precip_station,Aug 25,11.204
Mpolonjeni,Lubombo,precip_station,Sep 25,11.218
Mpolonjeni,Lubombo,precip_station,Oct 25,11.233
Mpolonjeni,Lubombo,precip_station,Nov 25,54.428
Mpolonjeni,Lubombo,precip_station,Dec 25,54.475
Mpolonjeni,Lubombo,precip_station,Jan 26,54.522
Mpolonjeni,Lubombo,precip_station,Feb 26,54.569
Mpolonjeni,Lubombo,precip_station,Mar 26,54.616
Mpolonjeni,Lubombo,precip_station,Apr 26,33.244
Mpolonjeni,Lubombo,precip_station,May 26,4.74
Mpolonjeni,Lubombo,tmax,Jun 25,33.296
Mpolonjeni,Lubombo,tmax,Jul 25,33.294
Mpolonjeni,Lubombo,tmax,Aug 25,33.292
Mpolonjeni,Lubombo,tmax,Sep 25,33.29
Mpolonjeni,Lubombo,tmax,Oct 25,33.288
Mpolonjeni,Lubombo,tmax,Nov 25,28.286
Mpolonjeni,Lubombo,tmax,Dec 25,28.284
Mpolonjeni,Lubombo,tmax,Jan 26,28.282
Mpolonjeni,Lubombo,tmax,Feb 26,28.28
Mpolonjeni,Lubombo,tmax,Mar 26,28.278
Mpolonjeni,Lubombo,tmax,Apr 26,28.13
Mpolonjeni,Lubombo,tmax,May 26,33.132
Mpolonjeni,Lubombo,tmin,Jun 25,10.032
Mpolonjeni,Lubombo,tmin,Jul 25,10.03
Mpolonjeni,Lubombo,tmin,Aug 25,10.028
Mpolonjeni,Lubombo,tmin,Sep 25,10.026
Mpolonjeni,Lubombo,tmin,Oct 25,10.024
Mpolonjeni,Lubombo,tmin,Nov 25,15.022
Mpolonjeni,Lubombo,tmin,Dec 25,15.02
Mpolonjeni,Lubombo,tmin,Jan 26,15.018
Mpolonjeni,Lubombo,tmin,Feb 26,15.016
Mpolonjeni,Lubombo,tmin,Mar 26,15.014
Mpolonjeni,Lubombo,tmin,Apr 26,16.842
Mpolonjeni,Lubombo,tmin,May 26,11.844
Mpolonjeni,Lubombo,spi3,Jun 25,-0.213
Mpolonjeni,Lubombo,spi3,Jul 25,-0.323
Mpolonjeni,Lubombo,spi3,Aug 25,-0.433
Mpolonjeni,Lubombo,spi3,Sep 25,-0.542
Mpolonjeni,Lubombo,spi3,Oct 25,-0.652
Mpolonjeni,Lubombo,spi3,Nov 25,-0.761
Mpolonjeni,Lubombo,spi3,Dec 25,-0.871
Mpolonjeni,Lubombo,spi3,Jan 26,-0.981
Mpolonjeni,Lubombo,spi3,Feb 26,-1.09
Mpolonjeni,Lubombo,spi3,Mar 26,-1.2
Mpolonjeni,Lubombo,spi3,Apr 26,-1.321
Mpolonjeni,Lubombo,spi3,May 26,-1.429
Mpolonjeni,Lubombo,iks_submissions,Jun 25,8
Mpolonjeni,Lubombo,iks_submissions,Jul 25,9
Mpolonjeni,Lubombo,iks_submissions,Aug 25,9
Mpolonjeni,Lubombo,iks_submissions,Sep 25,10
Mpolonjeni,Lubombo,iks_submissions,Oct 25,10
Mpolonjeni,Lubombo,iks_submissions,Nov 25,11
Mpolonjeni,Lubombo,iks_submissions,Dec 25,11
Mpolonjeni,Lubombo,iks_submissions,Jan 26,12
Mpolonjeni,Lubombo,iks_submissions,Feb 26,12
Mpolonjeni,Lubombo,iks_submissions,Mar 26,13
Mpolonjeni,Lubombo,iks_submissions,Apr 26,13
Mpolonjeni,Lubombo,iks_submissions,May 26,13
Mpolonjeni,Lubombo,iks_drought,Jun 25,6
Mpolonjeni,Lubombo,iks_drought,Jul 25,6
Mpolonjeni,Lubombo,iks_drought,Aug 25,7
Mpolonjeni,Lubombo,iks_drought,Sep 25,7
Mpolonjeni,Lubombo,iks_drought,Oct 25,7
Mpolonjeni,Lubombo,iks_drought,Nov 25,8
Mpolonjeni,Lubombo,iks_drought,Dec 25,8
Mpolonjeni,Lubombo,iks_drought,Jan 26,8
Mpolonjeni,Lubombo,iks_drought,Feb 26,9
Mpolonjeni,Lubombo,iks_drought,Mar 26,9
Mpolonjeni,Lubombo,iks_drought,Apr 26,8
Mpolonjeni,Lubombo,iks_drought,May 26,8
Mayiwane,Hhohho,chirps,Jun 25,23.102
Mayiwane,Hhohho,chirps,Jul 25,23.116
Mayiwane,Hhohho,chirps,Aug 25,23.13
Mayiwane,Hhohho,chirps,Sep 25,23.144
Mayiwane,Hhohho,chirps,Oct 25,23.158
Mayiwane,Hhohho,chirps,Nov 25,103.92
Mayiwane,Hhohho,chirps,Dec 25,103.96
Mayiwane,Hhohho,chirps,Jan 26,64
Mayiwane,Hhohho,chirps,Feb 26,64.04
Mayiwane,Hhohho,chirps,Mar 26,64.08
Mayiwane,Hhohho,chirps,Apr 26,71.44
Mayiwane,Hhohho,chirps,May 26,11.818
Mayiwane,Hhohho,ndvi,Jun 25,0.369
Mayiwane,Hhohho,ndvi,Jul 25,0.369
Mayiwane,Hhohho,ndvi,Aug 25,0.37
Mayiwane,Hhohho,ndvi,Sep 25,0.37
Mayiwane,Hhohho,ndvi,Oct 25,0.37
Mayiwane,Hhohho,ndvi,Nov 25,0.61
Mayiwane,Hhohho,ndvi,Dec 25,0.61
Mayiwane,Hhohho,ndvi,Jan 26,0.51
Mayiwane,Hhohho,ndvi,Feb 26,0.51
Mayiwane,Hhohho,ndvi,Mar 26,0.51
Mayiwane,Hhohho,ndvi,Apr 26,0.562
Mayiwane,Hhohho,ndvi,May 26,0.322
Mayiwane,Hhohho,lst,Jun 25,29.469
Mayiwane,Hhohho,lst,Jul 25,29.472
Mayiwane,Hhohho,lst,Aug 25,29.475
Mayiwane,Hhohho,lst,Sep 25,29.478
Mayiwane,Hhohho,lst,Oct 25,29.481
Mayiwane,Hhohho,lst,Nov 25,23.484
Mayiwane,Hhohho,lst,Dec 25,23.487
Mayiwane,Hhohho,lst,Jan 26,23.49
Mayiwane,Hhohho,lst,Feb 26,23.493
Mayiwane,Hhohho,lst,Mar 26,23.496
Mayiwane,Hhohho,lst,Apr 26,23.64
Mayiwane,Hhohho,lst,May 26,29.643
Mayiwane,Hhohho,smap,Jun 25,0.109
Mayiwane,Hhohho,smap,Jul 25,0.109
Mayiwane,Hhohho,smap,Aug 25,0.109
Mayiwane,Hhohho,smap,Sep 25,0.109
Mayiwane,Hhohho,smap,Oct 25,0.109
Mayiwane,Hhohho,smap,Nov 25,0.279
Mayiwane,Hhohho,smap,Dec 25,0.279
Mayiwane,Hhohho,smap,Jan 26,0.279
Mayiwane,Hhohho,smap,Feb 26,0.279
Mayiwane,Hhohho,smap,Mar 26,0.279
Mayiwane,Hhohho,smap,Apr 26,0.275
Mayiwane,Hhohho,smap,May 26,0.105
Mayiwane,Hhohho,precip_station,Jun 25,7.549
Mayiwane,Hhohho,precip_station,Jul 25,7.537
Mayiwane,Hhohho,precip_station,Aug 25,7.524
Mayiwane,Hhohho,precip_station,Sep 25,7.511
Mayiwane,Hhohho,precip_station,Oct 25,7.499
Mayiwane,Hhohho,precip_station,Nov 25,50.029
Mayiwane,Hhohho,precip_station,Dec 25,49.986
Mayiwane,Hhohho,precip_station,Jan 26,49.942
Mayiwane,Hhohho,precip_station,Feb 26,49.899
Mayiwane,Hhohho,precip_station,Mar 26,49.855
Mayiwane,Hhohho,precip_station,Apr 26,49.855
Mayiwane,Hhohho,precip_station,May 26,7.423
Mayiwane,Hhohho,tmax,Jun 25,32.656
Mayiwane,Hhohho,tmax,Jul 25,32.658
Mayiwane,Hhohho,tmax,Aug 25,32.66
Mayiwane,Hhohho,tmax,Sep 25,32.662
Mayiwane,Hhohho,tmax,Oct 25,32.664
Mayiwane,Hhohho,tmax,Nov 25,27.666
Mayiwane,Hhohho,tmax,Dec 25,27.668
Mayiwane,Hhohho,tmax,Jan 26,27.67
Mayiwane,Hhohho,tmax,Feb 26,27.672
Mayiwane,Hhohho,tmax,Mar 26,27.674
Mayiwane,Hhohho,tmax,Apr 26,26.926
Mayiwane,Hhohho,tmax,May 26,31.924
Mayiwane,Hhohho,tmin,Jun 25,11.92
Mayiwane,Hhohho,tmin,Jul 25,11.922
Mayiwane,Hhohho,tmin,Aug 25,11.924
Mayiwane,Hhohho,tmin,Sep 25,11.926
Mayiwane,Hhohho,tmin,Oct 25,11.928
Mayiwane,Hhohho,tmin,Nov 25,16.93
Mayiwane,Hhohho,tmin,Dec 25,16.932
Mayiwane,Hhohho,tmin,Jan 26,16.934
Mayiwane,Hhohho,tmin,Feb 26,16.936
Mayiwane,Hhohho,tmin,Mar 26,16.938
Mayiwane,Hhohho,tmin,Apr 26,16.214
Mayiwane,Hhohho,tmin,May 26,11.212
Mayiwane,Hhohho,spi3,Jun 25,0.202
Mayiwane,Hhohho,spi3,Jul 25,0.166
Mayiwane,Hhohho,spi3,Aug 25,0.13
Mayiwane,Hhohho,spi3,Sep 25,0.094
Mayiwane,Hhohho,spi3,Oct 25,0.058
Mayiwane,Hhohho,spi3,Nov 25,0.022
Mayiwane,Hhohho,spi3,Dec 25,-0.014
Mayiwane,Hhohho,spi3,Jan 26,-0.05
Mayiwane,Hhohho,spi3,Feb 26,-0.085
Mayiwane,Hhohho,spi3,Mar 26,-0.121
Mayiwane,Hhohho,spi3,Apr 26,-0.37
Mayiwane,Hhohho,spi3,May 26,-0.406
Mayiwane,Hhohho,iks_submissions,Jun 25,5
Mayiwane,Hhohho,iks_submissions,Jul 25,5
Mayiwane,Hhohho,iks_submissions,Aug 25,6
Mayiwane,Hhohho,iks_submissions,Sep 25,6
Mayiwane,Hhohho,iks_submissions,Oct 25,7
Mayiwane,Hhohho,iks_submissions,Nov 25,7
Mayiwane,Hhohho,iks_submissions,Dec 25,8
Mayiwane,Hhohho,iks_submissions,Jan 26,8
Mayiwane,Hhohho,iks_submissions,Feb 26,9
Mayiwane,Hhohho,iks_submissions,Mar 26,9
Mayiwane,Hhohho,iks_submissions,Apr 26,11
Mayiwane,Hhohho,iks_submissions,May 26,12
Mayiwane,Hhohho,iks_drought,Jun 25,1
Mayiwane,Hhohho,iks_drought,Jul 25,1
Mayiwane,Hhohho,iks_drought,Aug 25,1
Mayiwane,Hhohho,iks_drought,Sep 25,2
Mayiwane,Hhohho,iks_drought,Oct 25,2
Mayiwane,Hhohho,iks_drought,Nov 25,2
Mayiwane,Hhohho,iks_drought,Dec 25,2
Mayiwane,Hhohho,iks_drought,Jan 26,2
Mayiwane,Hhohho,iks_drought,Feb 26,3
Mayiwane,Hhohho,iks_drought,Mar 26,3
Mayiwane,Hhohho,iks_drought,Apr 26,5
Mayiwane,Hhohho,iks_drought,May 26,5
Mafutseni,Manzini,chirps,Jun 25,20.028
Mafutseni,Manzini,chirps,Jul 25,20.014
Mafutseni,Manzini,chirps,Aug 25,20
Mafutseni,Manzini,chirps,Sep 25,19.986
Mafutseni,Manzini,chirps,Oct 25,19.972
Mafutseni,Manzini,chirps,Nov 25,88.88
Mafutseni,Manzini,chirps,Dec 25,88.84
Mafutseni,Manzini,chirps,Jan 26,88.8
Mafutseni,Manzini,chirps,Feb 26,88.76
Mafutseni,Manzini,chirps,Mar 26,88.72
Mafutseni,Manzini,chirps,Apr 26,83.2
Mafutseni,Manzini,chirps,May 26,17.984
Mafutseni,Manzini,ndvi,Jun 25,0.287
Mafutseni,Manzini,ndvi,Jul 25,0.287
Mafutseni,Manzini,ndvi,Aug 25,0.286
Mafutseni,Manzini,ndvi,Sep 25,0.286
Mafutseni,Manzini,ndvi,Oct 25,0.286
Mafutseni,Manzini,ndvi,Nov 25,0.526
Mafutseni,Manzini,ndvi,Dec 25,0.526
Mafutseni,Manzini,ndvi,Jan 26,0.526
Mafutseni,Manzini,ndvi,Feb 26,0.526
Mafutseni,Manzini,ndvi,Mar 26,0.526
Mafutseni,Manzini,ndvi,Apr 26,0.568
Mafutseni,Manzini,ndvi,May 26,0.328
Mafutseni,Manzini,lst,Jun 25,30.72
Mafutseni,Manzini,lst,Jul 25,30.723
Mafutseni,Manzini,lst,Aug 25,30.726
Mafutseni,Manzini,lst,Sep 25,30.729
Mafutseni,Manzini,lst,Oct 25,30.732
Mafutseni,Manzini,lst,Nov 25,24.735
Mafutseni,Manzini,lst,Dec 25,24.738
Mafutseni,Manzini,lst,Jan 26,24.741
Mafutseni,Manzini,lst,Feb 26,24.744
Mafutseni,Manzini,lst,Mar 26,24.747
Mafutseni,Manzini,lst,Apr 26,24.237
Mafutseni,Manzini,lst,May 26,30.234
Mafutseni,Manzini,smap,Jun 25,0.121
Mafutseni,Manzini,smap,Jul 25,0.121
Mafutseni,Manzini,smap,Aug 25,0.121
Mafutseni,Manzini,smap,Sep 25,0.121
Mafutseni,Manzini,smap,Oct 25,0.121
Mafutseni,Manzini,smap,Nov 25,0.291
Mafutseni,Manzini,smap,Dec 25,0.291
Mafutseni,Manzini,smap,Jan 26,0.291
Mafutseni,Manzini,smap,Feb 26,0.291
Mafutseni,Manzini,smap,Mar 26,0.291
Mafutseni,Manzini,smap,Apr 26,0.259
Mafutseni,Manzini,smap,May 26,0.089
Mafutseni,Manzini,precip_station,Jun 25,7.372
Mafutseni,Manzini,precip_station,Jul 25,7.359
Mafutseni,Manzini,precip_station,Aug 25,7.346
Mafutseni,Manzini,precip_station,Sep 25,7.333
Mafutseni,Manzini,precip_station,Oct 25,7.32
Mafutseni,Manzini,precip_station,Nov 25,45.677
Mafutseni,Manzini,precip_station,Dec 25,45.634
Mafutseni,Manzini,precip_station,Jan 26,45.591
Mafutseni,Manzini,precip_station,Feb 26,45.548
Mafutseni,Manzini,precip_station,Mar 26,45.505
Mafutseni,Manzini,precip_station,Apr 26,66.289
Mafutseni,Manzini,precip_station,May 26,13.517
Mafutseni,Manzini,tmax,Jun 25,33.562
Mafutseni,Manzini,tmax,Jul 25,33.56
Mafutseni,Manzini,tmax,Aug 25,33.558
Mafutseni,Manzini,tmax,Sep 25,33.556
Mafutseni,Manzini,tmax,Oct 25,33.554
Mafutseni,Manzini,tmax,Nov 25,28.552
Mafutseni,Manzini,tmax,Dec 25,28.55
Mafutseni,Manzini,tmax,Jan 26,28.548
Mafutseni,Manzini,tmax,Feb 26,28.546
Mafutseni,Manzini,tmax,Mar 26,28.544
Mafutseni,Manzini,tmax,Apr 26,27.424
Mafutseni,Manzini,tmax,May 26,32.422
Mafutseni,Manzini,tmin,Jun 25,10.798
Mafutseni,Manzini,tmin,Jul 25,10.796
Mafutseni,Manzini,tmin,Aug 25,10.794
Mafutseni,Manzini,tmin,Sep 25,10.792
Mafutseni,Manzini,tmin,Oct 25,10.79
Mafutseni,Manzini,tmin,Nov 25,15.788
Mafutseni,Manzini,tmin,Dec 25,15.786
Mafutseni,Manzini,tmin,Jan 26,15.784
Mafutseni,Manzini,tmin,Feb 26,15.782
Mafutseni,Manzini,tmin,Mar 26,15.78
Mafutseni,Manzini,tmin,Apr 26,16.212
Mafutseni,Manzini,tmin,May 26,11.21
Mafutseni,Manzini,spi3,Jun 25,-0.022
Mafutseni,Manzini,spi3,Jul 25,-0.095
Mafutseni,Manzini,spi3,Aug 25,-0.168
Mafutseni,Manzini,spi3,Sep 25,-0.242
Mafutseni,Manzini,spi3,Oct 25,-0.315
Mafutseni,Manzini,spi3,Nov 25,-0.388
Mafutseni,Manzini,spi3,Dec 25,-0.461
Mafutseni,Manzini,spi3,Jan 26,-0.535
Mafutseni,Manzini,spi3,Feb 26,-0.608
Mafutseni,Manzini,spi3,Mar 26,-0.681
Mafutseni,Manzini,spi3,Apr 26,-0.734
Mafutseni,Manzini,spi3,May 26,-0.807
Mafutseni,Manzini,iks_submissions,Jun 25,4
Mafutseni,Manzini,iks_submissions,Jul 25,5
Mafutseni,Manzini,iks_submissions,Aug 25,5
Mafutseni,Manzini,iks_submissions,Sep 25,6
Mafutseni,Manzini,iks_submissions,Oct 25,6
Mafutseni,Manzini,iks_submissions,Nov 25,7
Mafutseni,Manzini,iks_submissions,Dec 25,7
Mafutseni,Manzini,iks_submissions,Jan 26,8
Mafutseni,Manzini,iks_submissions,Feb 26,8
Mafutseni,Manzini,iks_submissions,Mar 26,9
Mafutseni,Manzini,iks_submissions,Apr 26,12
Mafutseni,Manzini,iks_submissions,May 26,13
Mafutseni,Manzini,iks_drought,Jun 25,5
Mafutseni,Manzini,iks_drought,Jul 25,5
Mafutseni,Manzini,iks_drought,Aug 25,5
Mafutseni,Manzini,iks_drought,Sep 25,6
Mafutseni,Manzini,iks_drought,Oct 25,3
Mafutseni,Manzini,iks_drought,Nov 25,3
Mafutseni,Manzini,iks_drought,Dec 25,3
Mafutseni,Manzini,iks_drought,Jan 26,4
Mafutseni,Manzini,iks_drought,Feb 26,4
Mafutseni,Manzini,iks_drought,Mar 26,4
Mafutseni,Manzini,iks_drought,Apr 26,8
Mafutseni,Manzini,iks_drought,May 26,8
Maphalaleni,Hhohho,chirps,Jun 25,12.476
Maphalaleni,Hhohho,chirps,Jul 25,12.49
Maphalaleni,Hhohho,chirps,Aug 25,12.504
Maphalaleni,Hhohho,chirps,Sep 25,12.518
Maphalaleni,Hhohho,chirps,Oct 25,12.532
Maphalaleni,Hhohho,chirps,Nov 25,73.56
Maphalaleni,Hhohho,chirps,Dec 25,73.6
Maphalaleni,Hhohho,chirps,Jan 26,73.64
Maphalaleni,Hhohho,chirps,Feb 26,73.68
Maphalaleni,Hhohho,chirps,Mar 26,73.72
Maphalaleni,Hhohho,chirps,Apr 26,85.88
Maphalaleni,Hhohho,chirps,May 26,16.872
Maphalaleni,Hhohho,ndvi,Jun 25,0.274
Maphalaleni,Hhohho,ndvi,Jul 25,0.274
Maphalaleni,Hhohho,ndvi,Aug 25,0.274
Maphalaleni,Hhohho,ndvi,Sep 25,0.275
Maphalaleni,Hhohho,ndvi,Oct 25,0.275
Maphalaleni,Hhohho,ndvi,Nov 25,0.515
Maphalaleni,Hhohho,ndvi,Dec 25,0.515
Maphalaleni,Hhohho,ndvi,Jan 26,0.515
Maphalaleni,Hhohho,ndvi,Feb 26,0.515
Maphalaleni,Hhohho,ndvi,Mar 26,0.515
Maphalaleni,Hhohho,ndvi,Apr 26,0.57
Maphalaleni,Hhohho,ndvi,May 26,0.33
Maphalaleni,Hhohho,lst,Jun 25,30.12
Maphalaleni,Hhohho,lst,Jul 25,30.123
Maphalaleni,Hhohho,lst,Aug 25,30.126
Maphalaleni,Hhohho,lst,Sep 25,30.129
Maphalaleni,Hhohho,lst,Oct 25,30.132
Maphalaleni,Hhohho,lst,Nov 25,24.135
Maphalaleni,Hhohho,lst,Dec 25,24.138
Maphalaleni,Hhohho,lst,Jan 26,24.141
Maphalaleni,Hhohho,lst,Feb 26,24.144
Maphalaleni,Hhohho,lst,Mar 26,24.147
Maphalaleni,Hhohho,lst,Apr 26,23.787
Maphalaleni,Hhohho,lst,May 26,29.79
Maphalaleni,Hhohho,smap,Jun 25,0.111
Maphalaleni,Hhohho,smap,Jul 25,0.111
Maphalaleni,Hhohho,smap,Aug 25,0.111
Maphalaleni,Hhohho,smap,Sep 25,0.111
Maphalaleni,Hhohho,smap,Oct 25,0.111
Maphalaleni,Hhohho,smap,Nov 25,0.281
Maphalaleni,Hhohho,smap,Dec 25,0.281
Maphalaleni,Hhohho,smap,Jan 26,0.281
Maphalaleni,Hhohho,smap,Feb 26,0.282
Maphalaleni,Hhohho,smap,Mar 26,0.282
Maphalaleni,Hhohho,smap,Apr 26,0.279
Maphalaleni,Hhohho,smap,May 26,0.109
Maphalaleni,Hhohho,precip_station,Jun 25,8.669
Maphalaleni,Hhohho,precip_station,Jul 25,8.656
Maphalaleni,Hhohho,precip_station,Aug 25,8.643
Maphalaleni,Hhohho,precip_station,Sep 25,8.63
Maphalaleni,Hhohho,precip_station,Oct 25,8.617
Maphalaleni,Hhohho,precip_station,Nov 25,53.879
Maphalaleni,Hhohho,precip_station,Dec 25,53.834
Maphalaleni,Hhohho,precip_station,Jan 26,53.789
Maphalaleni,Hhohho,precip_station,Feb 26,53.744
Maphalaleni,Hhohho,precip_station,Mar 26,53.699
Maphalaleni,Hhohho,precip_station,Apr 26,80.696
Maphalaleni,Hhohho,precip_station,May 26,16.57
Maphalaleni,Hhohho,tmax,Jun 25,32.754
Maphalaleni,Hhohho,tmax,Jul 25,32.756
Maphalaleni,Hhohho,tmax,Aug 25,32.758
Maphalaleni,Hhohho,tmax,Sep 25,32.76
Maphalaleni,Hhohho,tmax,Oct 25,32.762
Maphalaleni,Hhohho,tmax,Nov 25,27.764
Maphalaleni,Hhohho,tmax,Dec 25,27.766
Maphalaleni,Hhohho,tmax,Jan 26,27.768
Maphalaleni,Hhohho,tmax,Feb 26,27.77
Maphalaleni,Hhohho,tmax,Mar 26,27.772
Maphalaleni,Hhohho,tmax,Apr 26,27.1
Maphalaleni,Hhohho,tmax,May 26,32.098
Maphalaleni,Hhohho,tmin,Jun 25,10.018
Maphalaleni,Hhohho,tmin,Jul 25,10.02
Maphalaleni,Hhohho,tmin,Aug 25,10.022
Maphalaleni,Hhohho,tmin,Sep 25,10.024
Maphalaleni,Hhohho,tmin,Oct 25,10.026
Maphalaleni,Hhohho,tmin,Nov 25,15.028
Maphalaleni,Hhohho,tmin,Dec 25,15.03
Maphalaleni,Hhohho,tmin,Jan 26,15.032
Maphalaleni,Hhohho,tmin,Feb 26,15.034
Maphalaleni,Hhohho,tmin,Mar 26,15.036
Maphalaleni,Hhohho,tmin,Apr 26,16.388
Maphalaleni,Hhohho,tmin,May 26,11.386
Maphalaleni,Hhohho,spi3,Jun 25,0.226
Maphalaleni,Hhohho,spi3,Jul 25,0.19
Maphalaleni,Hhohho,spi3,Aug 25,0.154
Maphalaleni,Hhohho,spi3,Sep 25,0.118
Maphalaleni,Hhohho,spi3,Oct 25,0.083
Maphalaleni,Hhohho,spi3,Nov 25,0.047
Maphalaleni,Hhohho,spi3,Dec 25,0.011
Maphalaleni,Hhohho,spi3,Jan 26,-0.025
Maphalaleni,Hhohho,spi3,Feb 26,-0.061
Maphalaleni,Hhohho,spi3,Mar 26,-0.097
Maphalaleni,Hhohho,spi3,Apr 26,-0.326
Maphalaleni,Hhohho,spi3,May 26,-0.363
Maphalaleni,Hhohho,iks_submissions,Jun 25,3
